synLabel,vesLabel,OG_Ves_X,OG_Ves_Y,OG_Ves_Z,Ves_X,Ves_Y,Ves_Z,Syn_X,Syn_Y,Syn_Z,VectorAngle,Intersect,IOU,IOS
496,1246,1.4984350400482072e-05,8.000341495062457e-06,1.597501125161216e-06,1.4652625850430923e-05,8.131302593028522e-06,1.5656897289773042e-06,1.4857865608064458e-05,7.959285539982375e-06,1.1030055588889809e-06,39.936065641150115,26816,0.2022902490909914,1.0
497,1251,1.3393804238148732e-05,1.2170438822067808e-05,7.734631026323768e-06,1.357905375698465e-05,1.2171648450021166e-05,7.706970109211397e-06,1.3520443189918296e-05,1.2216553386679152e-05,7.08983679942321e-06,16.495144806570764,31270,0.24508382384061322,0.947920455923366
498,1186,1.186145027531893e-05,7.397743274850654e-06,8.069056093518157e-06,1.172564680018695e-05,7.477990720872185e-06,7.984899639268406e-06,1.1915421055164188e-05,7.4352665251353756e-06,7.742837624391541e-06,32.033910329044964,31282,0.2910278356653766,0.8298713357209179
499,1165,1.3405880054051522e-05,1.5346349300671136e-05,1.5461562270502327e-06,1.3409797247732058e-05,1.5316621556848986e-05,1.552858464037854e-06,1.3447805031319149e-05,1.5369259926956147e-05,1.2953996133546752e-06,6.377603803638712,72677,0.5036765470258433,0.8909770749049896
500,1235,1.6823771147755906e-05,6.883304195071105e-06,3.271225295975455e-06,1.6740652426960878e-05,6.273677399804001e-06,2.822281089720491e-06,1.6856401998666115e-05,6.839612296971609e-06,2.6090959863722674e-06,72.91149300297211,23946,0.23907747603833865,0.9948896921351116
501,1210,1.2054828403051943e-05,1.158765735453926e-05,1.5633496559530613e-06,1.1953288321819855e-05,1.2034795872750692e-05,1.039977320260732e-06,1.1968504622927867e-05,1.1569376511033624e-05,1.1112318816230982e-06,96.62092000868819,25270,0.23282597479177417,0.8988084652320825
502,1174,1.1202888344996609e-05,8.43200905364938e-06,9.503820820100373e-06,1.127680070567294e-05,8.473244633933064e-06,9.49367768043885e-06,1.1222697594348574e-05,8.459778655378614e-06,9.2610875981336e-06,20.226955282979027,58368,0.44871193659237846,0.9833049748142657
503,1237,1.5541227185167372e-05,1.1911985438928241e-05,7.912266710263793e-06,1.554538175696507e-05,1.2117975529690739e-05,7.823083706171019e-06,1.5496368632739177e-05,1.1875294148921967e-05,7.510952400480164e-06,32.419033423411626,22097,0.22466803587042722,0.9678507292716044
504,1260,1.0096478945342824e-05,1.1214999631192768e-05,2.920227586855617e-06,1.047630485118134e-05,1.1214999631192768e-05,2.74874344086129e-06,1.006599995889701e-05,1.1215000085940119e-05,2.3223864218380186e-06,40.98235063768912,12130,0.15305221187574128,1.0
505,1232,1.2175365100119961e-05,1.3094381756673101e-05,9.46564750847756e-06,1.182433061330812e-05,1.3050116649537813e-05,9.225054782291409e-06,1.2070688171661459e-05,1.3071694866084727e-05,9.156690339295892e-06,93.52317502184002,31613,0.26870378240543985,1.0
506,1202,1.4111329164734343e-05,9.456813586439239e-06,8.84255950950319e-06,1.3864259017282166e-05,9.957421298167901e-06,8.390813036385225e-06,1.4099305644776905e-05,9.477721960138297e-06,8.32485011414974e-06,85.62215531310729,22667,0.23249397404995129,0.606848361533519
507,1229,1.4097450275585288e-05,1.2398172657412942e-05,6.520979923152481e-06,1.4138843198452378e-05,1.244039594894275e-05,6.415787538571749e-06,1.4055603060114663e-05,1.2454699117370183e-05,6.290862074820325e-06,24.42047324411032,30930,0.33631628736394575,1.0
508,1243,1.611589868844021e-05,1.290297450395883e-05,7.995630085133598e-06,1.6111762306536548e-05,1.3590998150903033e-05,7.176606004577479e-06,1.6187339497264475e-05,1.2817111837648554e-05,7.181481123552658e-06,83.90220414510983,20559,0.1692823265924511,0.7713288812185788
509,1210,1.2110599982406711e-05,1.1683056072797626e-05,1.1321087640681071e-06,1.1707167232088977e-05,1.1662391443678644e-05,1.0628720872318809e-06,1.206350725624361e-05,1.166949459729949e-05,7.419249925533222e-07,54.9374788002001,28210,0.28354608503367174,0.9796159322151613
510,1263,9.815611065278063e-06,9.237360245606396e-06,2.167911873129924e-06,9.826557743508602e-06,9.515307283436414e-06,2.2820089498054585e-06,9.81211087491829e-06,9.309856068284716e-06,1.2606341215359862e-06,15.95150318040821,18480,0.20710987582373247,0.995260663507109
511,1225,1.4946738247090252e-05,9.666005098551977e-06,1.0444728069103348e-06,1.5198872461041901e-05,9.236980076821055e-06,6.811738053613681e-07,1.4847686998109566e-05,9.740702353155939e-06,5.316804703170419e-07,63.443343563397335,19972,0.23591669915069044,0.962830834498385
512,1236,1.4056366580916801e-05,7.1519323228130816e-06,8.914779755286872e-06,1.4225516679289285e-05,7.11191819391388e-06,9.008150755107636e-06,1.3965199741505785e-05,7.139725084925885e-06,8.273265393654583e-06,11.834709969384935,17322,0.27860968587650586,0.9732554219575233
513,594,1.6788168068160303e-05,7.748812549834838e-06,7.699615707679186e-06,1.679952947597485e-05,8.073428034549579e-06,7.280230420292355e-06,1.685116603766801e-05,7.710401405347511e-06,7.281040780071635e-06,83.79024992019373,5032,0.0369940156739351,0.04065014379422884
513,1231,1.6948406482697465e-05,7.615324648213573e-06,7.63194134378864e-06,1.707221963442862e-05,7.691072823945433e-06,7.5558191383606754e-06,1.6856211004778743e-05,7.589224878756795e-06,7.312219395316788e-06,28.081541652465777,27726,0.2468570818049076,0.8723531447629236
514,1140,1.2190107099740999e-05,1.1035684110538568e-05,4.016706384391e-06,1.2083110959792975e-05,1.1053905382141238e-05,4.005566552223172e-06,1.2183836588519625e-05,1.1002925930370111e-05,3.7149267200220493e-06,20.367719952977158,64196,0.525073408527658,0.929837775202781
515,1202,1.4205773368303198e-05,9.561045771988574e-06,8.391896244575037e-06,1.4194893083185889e-05,9.941306871041888e-06,7.979916063050041e-06,1.4209928394848248e-05,9.577917353453813e-06,8.071462616499048e-06,107.10710672739079,29034,0.3405907608568144,0.7472012764752811
516,1103,9.703629984869622e-06,7.334833981076372e-06,3.431834443290427e-06,9.640599728300003e-06,7.348172857746249e-06,3.4418602581354207e-06,9.728903478389839e-06,7.337810302487924e-06,3.225038540222158e-06,15.553301022492326,64918,0.5694461500675426,0.8900313960981093
517,1249,1.5384167909360258e-05,8.858581168169621e-06,7.0156256697373465e-06,1.5595544937241357e-05,8.579123004892608e-06,6.976319127716124e-06,1.5307546618714696e-05,8.882107977115083e-06,6.584000857401406e-06,37.923362111874326,28821,0.3055985579471954,0.9856366061352211
518,1266,1.6749531823734287e-05,1.0080733773065731e-05,3.5843694377035717e-06,1.7524262148072012e-05,9.893379683489911e-06,3.2555432198932976e-06,1.6863162272784393e-05,1.0105237834068248e-05,2.799450953716587e-06,64.08331825609463,18844,0.18847769553910781,0.9993106008378851
519,1242,1.1041356174246175e-05,6.7406649577606e-06,2.46347548227277e-06,1.0775439477583859e-05,6.777101589250378e-06,2.4134482146109804e-06,1.110189668906969e-05,6.833413408458e-06,1.8619282968757034e-06,24.96503096275705,28356,0.3176217572471885,0.9956460674157304
520,1267,1.733335193421226e-05,7.438218517563655e-06,7.67111077948357e-06,1.7420762560504954e-05,8.152564078045543e-06,6.699889354422339e-06,1.725910260574892e-05,7.43630266697437e-06,6.867612910355092e-06,101.5212523673298,11301,0.14082593958727943,0.9315802489489737
521,1068,8.70224175741896e-06,1.101118459700956e-05,7.542923185610562e-06,8.845287993608508e-06,1.0857592769752955e-05,7.522713758589816e-06,8.702684226591373e-06,1.0986372217303142e-05,7.283263357749092e-06,42.63263506205511,59186,0.4492227821968547,0.6306446457112413
522,1168,1.0535803994571324e-05,1.0838995422091102e-05,6.609131943946522e-07,1.0521903732296778e-05,1.0812327673193067e-05,6.940384835729674e-07,1.0564812782831723e-05,1.0812373147928156e-05,3.4889328048848256e-07,5.176568121161719,64216,0.5086133838123826,0.9489581794000296
523,1264,9.893921742332168e-06,1.3437178949970985e-05,2.729921106947586e-06,9.919630883814534e-06,1.4071082659938838e-05,2.2442421823143377e-06,1.0079762887471588e-05,1.3397938346315641e-05,1.779873969098844e-06,51.97374525209703,11059,0.12196305486628067,0.9960371070881744
524,1212,1.3389521882345434e-05,1.3125792975188233e-05,6.873541678942274e-06,1.34121783048613e-05,1.2989298738830257e-05,6.858956794530968e-06,1.3312967439560452e-05,1.3091712389723398e-05,6.5048270698753186e-06,21.092963912422036,58948,0.45795880949976303,0.9499008975619189
525,1259,9.470846634940244e-06,1.4256599570217077e-05,5.402618398875347e-06,9.2516997938219e-06,1.435098602087237e-05,5.184522933632252e-06,9.424920335732168e-06,1.4198999906511744e-05,5.0849196213675896e-06,66.65595500903407,23713,0.17441415731328794,0.7754414650098104
526,1258,1.6311945728375576e-05,9.118370599026093e-06,5.131769057697966e-06,1.650836202315986e-05,9.411277460458223e-06,4.922999323753174e-06,1.6015524124668445e-05,9.050719199876767e-06,4.242542672727723e-06,25.49293113015905,18185,0.17839624862658923,0.8408082115775846
527,1196,1.507635442976607e-05,1.3015504919167142e-05,7.748741836621775e-06,1.5172522580542136e-05,1.3225827842688886e-05,7.764092515571974e-06,1.5104795693332562e-05,1.3004764696233906e-05,7.3725011588976486e-06,30.57976599507444,54005,0.4360939291655227,0.8014632770876927
528,1233,1.1549291684787022e-05,6.781572665204294e-06,8.674554919707589e-06,1.1679910130624194e-05,7.007698513916694e-06,8.54254767546081e-06,1.1605654435697943e-05,6.800933078920934e-06,8.426920430792961e-06,71.13609859017258,46355,0.31049680828973897,0.9280466075396905
529,1238,1.1782760338974185e-05,1.3109651717968518e-05,7.5997813837602735e-06,1.185799237646279e-05,1.3991806554258801e-05,6.376264082064154e-06,1.1802329936472233e-05,1.3006662811676506e-05,6.4684688823035685e-06,90.20063921592076,16157,0.2287716814159292,0.8309504217239251
530,1095,1.698316464171512e-05,1.3085898899589665e-05,3.282224270151346e-06,1.676914507697802e-05,1.3183473129174672e-05,3.190720349266485e-06,1.6989375581033528e-05,1.2989297374588205e-05,2.8049662432749756e-06,30.105836112162862,29803,0.2403409594929155,0.4332272178855407
530,1097,1.7253109035664238e-05,1.3001135357626481e-05,3.0183831540853134e-06,1.7346560525766108e-05,1.3097352621116443e-05,3.0518458515871316e-06,1.7261406355828512e-05,1.3070877230347833e-05,2.867928628802474e-06,42.25828402853696,89445,0.6178805064900077,0.8755469415323173
531,1224,1.3564550499722827e-05,1.4429771908908151e-05,2.421085980586213e-06,1.3462591596180573e-05,1.4747568002348999e-05,2.232946258118318e-06,1.36510780066601e-05,1.4487659882433945e-05,2.023430624831235e-06,57.540383333126385,29619,0.28530559167750325,0.8718394018779619
532,1167,1.7064075109374244e-05,1.3080008102406282e-05,2.0022239937134145e-06,1.7255337297683582e-05,1.3162817140255356e-05,1.98889296143534e-06,1.7034342818078585e-05,1.3082107216177974e-05,1.6908541056182003e-06,33.35962694500121,57496,0.4038576355475637,0.8468370277634583
533,392,1.7544465663377196e-05,1.2293580311961705e-05,6.057396831238293e-06,1.728497773001436e-05,1.2664844689425081e-05,5.65335380997567e-06,1.7606151232030243e-05,1.2277575024199905e-05,5.629955467156833e-06,80.47699067489148,6156,0.04384271887530179,0.046068878811009836
533,1092,1.7515051695227157e-05,1.2011311810056213e-05,5.8971486396330874e-06,1.77045722011826e-05,1.2203862297610613e-05,5.852747108292533e-06,1.7522453163110185e-05,1.214827807416441e-05,5.657975179929053e-06,59.93562307273167,83527,0.5913583393512029,0.788578280038897
534,1241,1.2061108918715036e-05,1.3043107173871249e-05,2.9088332098581304e-06,1.2032227459712885e-05,1.360705300612608e-05,2.033176713212015e-06,1.1870975868077949e-05,1.3038564247835893e-05,2.27644625283574e-06,106.6055868644423,28240,0.2889505080167395,0.9967176084424523
535,1250,1.0223378922091797e-05,1.2761537163896719e-05,3.533182052706252e-06,1.0478822332515847e-05,1.2526102636911673e-05,3.3976033364524483e-06,1.0210814252786804e-05,1.2816319213015959e-05,2.98257350550557e-06,38.616028235424245,23016,0.20835558774272395,0.9935249935249936
536,1266,1.668606546445517e-05,1.0428187124489341e-05,3.44330385360081e-06,1.677031013969099e-05,9.895202765619615e-06,3.0883298904882395e-06,1.6739887541916687e-05,1.0542366908339318e-05,2.8182743108118302e-06,57.41369841351524,23157,0.24241567740719805,0.9983617158870446
537,1255,1.4505662420560839e-05,8.250491646322189e-06,4.691513936450065e-06,1.4454074516834226e-05,8.256546152551891e-06,4.403220259519003e-06,1.4829413885308895e-05,8.228043043345679e-06,3.952808128815377e-06,16.170563713266596,22196,0.33972602739726027,0.990627510488262
538,1256,1.0624946753523545e-05,7.4258100539736915e-06,3.514377226565557e-06,1.0797084541991353e-05,7.4312436026957585e-06,3.568788429220149e-06,1.0642071629263228e-05,7.427873015330988e-06,2.9787411222059745e-06,16.55953541791361,30015,0.2936629846686691,0.8728589292465175
539,1248,1.1901250218215864e-05,8.207761538869818e-06,6.490319719887339e-06,1.181280822493136e-05,8.41394148665131e-06,6.502389624074567e-06,1.1943787285417784e-05,8.272464583569672e-06,6.031847988197114e-06,26.19935895986782,48418,0.3734285582069753,0.9939237180276718
540,1257,1.3021832273807377e-05,9.57291422309936e-06,4.950243919665809e-06,1.2838093425671104e-05,9.49691502682981e-06,4.934080152452225e-06,1.3085595128359273e-05,9.579800916981185e-06,4.446213324627024e-06,21.11589042110091,37613,0.3459398309527532,1.0
541,1215,1.4412988548428984e-05,9.039314591063885e-06,6.543054269059212e-06,1.450123590984731e-05,8.523074029653799e-06,6.1276159613044e-06,1.435831700291601e-05,8.993600204121321e-06,5.90871536587656e-06,68.63745863567881,38804,0.3107875409468432,0.7575059540077305
542,1182,1.7325019143754616e-05,1.3816886166750919e-05,4.5668298298551235e-06,1.7383211343258154e-05,1.3834881883667549e-05,4.597930910676951e-06,1.7428284991183318e-05,1.3847004993294831e-05,4.285447175789159e-06,12.428809117602016,97657,0.6787250752347394,0.9706586885865082
543,1267,1.7375517018081155e-05,7.877230927988421e-06,7.529636832259712e-06,1.7343146282655653e-05,8.326313263751217e-06,6.92034723215329e-06,1.740022617013892e-05,7.913308536444674e-06,7.0717612743465e-06,113.94897773350594,16049,0.22988884432475792,1.0
544,1206,1.7235295672435313e-05,8.50546848596423e-06,5.457021643451299e-06,1.7380421923007816e-05,8.458152933599195e-06,5.509864877240034e-06,1.724037247186061e-05,8.445270850643283e-06,5.210413064560271e-06,28.367871740489807,59313,0.5508930312909248,0.9586869029724094
545,1252,1.3434341781248804e-05,9.05502020032145e-06,1.9943560687352146e-06,1.308101263930439e-05,9.013593626150396e-06,1.8624244830789394e-06,1.3369659427553415e-05,8.973887361207744e-06,1.380017977226089e-06,36.86673700877447,21456,0.29235192326034526,0.9288311688311688
546,1254,9.661956482887035e-06,1.0216118425887544e-05,8.07441051620117e-06,9.264748314308235e-06,1.0475213457539212e-05,7.878265250838012e-06,9.640942607802572e-06,1.028168207994895e-05,7.663034011784475e-06,69.92784184674755,28187,0.34319562649912944,0.9741489545533092
547,1195,1.702631652733544e-05,7.279076498889481e-06,1.2300153287014837e-06,1.716836322884774e-05,7.300400056919898e-06,1.086171408815062e-06,1.694271577434847e-05,7.322115379793104e-06,8.254003773799923e-07,29.184468046215922,37618,0.416137525166486,0.73671223218832
548,1190,1.2581383998622186e-05,1.0944465884676902e-05,1.1334124678796798e-06,1.2554993645608192e-05,1.0998286597896367e-05,1.1667294472772483e-06,1.2605267784238094e-05,1.0922025921900058e-05,9.068866972938849e-07,11.512547616412187,80586,0.6271088837701551,0.8430908938734516
549,1263,9.49247760217986e-06,9.26417123991996e-06,1.2245852687442493e-06,9.402172054251423e-06,9.272830993722891e-06,1.2776349649357144e-06,9.591388334229123e-06,9.086956197279505e-06,7.544088589384046e-07,7.753524775515483,27178,0.27718793664392294,0.9741218637992831
550,1262,8.749424978304887e-06,9.150736786978086e-06,6.367509740812238e-06,8.674885066284332e-06,9.100268471229356e-06,6.157299594633514e-06,8.802097454463365e-06,9.1590031843225e-06,5.962219574939809e-06,28.542985872314322,26650,0.2521119698790052,1.0
551,1262,9.068979125004262e-06,9.198541647492675e-06,6.72770647724974e-06,9.33449155127164e-06,9.307357686338946e-06,6.537000672324211e-06,8.813065960566746e-06,9.150418918579817e-06,6.290961664490169e-06,35.14430677437448,28773,0.22523601521769762,0.6465842696629214
552,1268,9.946535556082381e-06,1.2037803116982104e-05,7.329200343519915e-06,9.863526884146268e-06,1.2624721875909017e-05,7.214515107989428e-06,1.0092425782204373e-05,1.2037444776069606e-05,6.5502497363922885e-06,40.59629799517578,27794,0.24161762276911844,0.9856727427477125
